no,sex,age,height(cm),weight(kg),bmi,city,sub thermal preference(-1:cool 0:n 1:warm),thermal sensitivity(0:in 1:slight 2:very),environment assess(-1:cool 0:n 1:warm),importance of tin(1:vui ~ 5:vi),importance of hin(1:vui ~ 5:vi),importance of ari_quality(1:vui ~ 5:vi),importance of air_speed(1:vui ~ 5:vi),importance of weather(1:vui ~ 5:vi),importance of tout(1:vui ~ 5:vi),importance of hout(1:vui ~ 5:vi),importance of mood(1:vui ~ 5:vi), importance of emotion to tolerance(1:vui ~ 5:vi),date,time,room,seat,cloth,thermal sensation,humidity sensation,thermal acceptance(1:a 0:una),"thermal comfort (1:com,0:uncom",air speed acceptable (1:a 0:una),"thermal preference(-1:c,0:not change,1:w)","mood(1:pos,0:neural,1:neg)",temp,humid
23,0,27,165,48,17.63085399,陕西省西安市,1,1,0,4,4,3,4,2,3,3,4,4,2021/7/29,14:30:00,room1,3,短袖+短裤+普通运动鞋,nan,nan,nan,nan,nan,nan,nan,24.9,65.0
23,0,27,165,48,17.63085399,陕西省西安市,1,1,0,4,4,3,4,2,3,3,4,4,2021/7/29,15:00:00,room1,3,短袖+短裤+普通运动鞋,nan,nan,nan,nan,nan,nan,nan,24.8,63.1
23,0,27,165,48,17.63085399,陕西省西安市,1,1,0,4,4,3,4,2,3,3,4,4,2021/7/29,15:30:00,room1,3,短袖+短裤+普通运动鞋,nan,nan,nan,nan,nan,nan,nan,21.9,64.6
23,0,27,165,48,17.63085399,陕西省西安市,1,1,0,4,4,3,4,2,3,3,4,4,2021/7/29,16:00:00,room1,3,短袖+短裤+普通运动鞋,nan,nan,nan,nan,nan,nan,nan,21.5,65.1
23,0,27,165,48,17.63085399,陕西省西安市,1,1,0,4,4,3,4,2,3,3,4,4,2021/7/29,16:30:00,room1,2,短袖+短裤+普通运动鞋,-1.0,-0.5,1.0,0.0,0.0,1.0,1.0,21.9,63.4
23,0,27,165,48,17.63085399,陕西省西安市,1,1,0,4,4,3,4,2,3,3,4,4,2021/7/29,17:00:00,room1,2,短袖+短裤+普通运动鞋,-1.5,-1.0,0.0,0.0,0.0,1.0,0.0,22.0,64.1
23,0,27,165,48,17.63085399,陕西省西安市,1,1,0,4,4,3,4,2,3,3,4,4,2021/7/29,17:30:00,room1,2,短袖+短裤+普通运动鞋,-1.0,-0.5,1.0,1.0,1.0,0.0,0.0,23.8,63.9
23,0,27,165,48,17.63085399,陕西省西安市,1,1,0,4,4,3,4,2,3,3,4,4,2021/7/29,18:00:00,room1,2,短袖+短裤+普通运动鞋,nan,nan,nan,nan,nan,nan,nan,24.3,63.7
23,0,27,165,48,17.63085399,陕西省西安市,1,1,0,4,4,3,4,2,3,3,4,4,2021/7/29,18:30:00,room1,2,短袖+短裤+普通运动鞋,-0.5,-0.5,1.0,1.0,1.0,1.0,1.0,24.6,64.1
23,0,27,165,48,17.63085399,陕西省西安市,1,1,0,4,4,3,4,2,3,3,4,4,2021/7/29,19:00:00,room1,2,短袖+短裤+普通运动鞋,0.0,0.0,1.0,1.0,1.0,0.0,1.0,24.6,65.1
23,0,27,165,48,17.63085399,陕西省西安市,1,1,0,4,4,3,4,2,3,3,4,4,2021/7/29,19:30:00,room1,2,短袖+短裤+普通运动鞋,0.0,0.0,1.0,1.0,1.0,0.0,0.0,24.7,64.5
23,0,27,165,48,17.63085399,陕西省西安市,1,1,0,4,4,3,4,2,3,3,4,4,2021/7/29,20:00:00,room1,2,短袖+短裤+普通运动鞋,0.0,0.0,1.0,1.0,1.0,0.0,0.0,24.7,63.8
23,0,27,165,48,17.63085399,陕西省西安市,1,1,0,4,4,3,4,2,3,3,4,4,2021/7/29,20:30:00,room1,2,短袖+短裤+普通运动鞋,0.0,0.0,1.0,1.0,1.0,0.0,0.0,24.8,63.3
23,0,27,165,48,17.63085399,陕西省西安市,1,1,0,4,4,3,4,2,3,3,4,4,2021/7/29,21:00:00,room1,2,短袖+短裤+普通运动鞋,0.0,0.0,1.0,1.0,1.0,0.0,0.0,24.8,62.7
23,0,27,165,48,17.63085399,陕西省西安市,1,1,0,4,4,3,4,2,3,3,4,4,2021/7/29,21:30:00,room1,2,短袖+短裤+普通运动鞋,0.0,0.0,1.0,1.0,1.0,0.0,1.0,24.8,62.2
23,0,27,165,48,17.63085399,陕西省西安市,1,1,0,4,4,3,4,2,3,3,4,4,2021/7/29,22:00:00,room1,2,短袖+短裤+普通运动鞋,-0.5,0.5,1.0,1.0,1.0,1.0,1.0,24.9,62.0
23,0,27,165,48,17.63085399,陕西省西安市,1,1,0,4,4,3,4,2,3,3,4,4,2021/7/29,22:30:00,room1,2,短袖+短裤+普通运动鞋,-1.0,0.5,1.0,1.0,1.0,1.0,1.0,24.7,61.7
23,0,27,165,48,17.63085399,陕西省西安市,1,1,0,4,4,3,4,2,3,3,4,4,2021/7/31,09:00:00,room5,4,无袖连衣裙+普通鞋款,-0.5,0.0,1.0,1.0,1.0,0.0,0.0,25.8,54.7
23,0,27,165,48,17.63085399,陕西省西安市,1,1,0,4,4,3,4,2,3,3,4,4,2021/7/31,09:30:00,room5,4,无袖连衣裙+普通鞋款,-1.0,-0.5,1.0,1.0,1.0,1.0,0.0,24.0,54.2
23,0,27,165,48,17.63085399,陕西省西安市,1,1,0,4,4,3,4,2,3,3,4,4,2021/7/31,10:00:00,room5,4,无袖连衣裙+普通鞋款,-1.5,-1.0,0.0,0.0,1.0,1.0,0.0,23.9,53.4
23,0,27,165,48,17.63085399,陕西省西安市,1,1,0,4,4,3,4,2,3,3,4,4,2021/7/31,10:30:00,room5,4,无袖连衣裙+普通鞋款,-2.0,-2.0,0.0,0.0,0.0,1.0,-1.0,23.0,57.9
23,0,27,165,48,17.63085399,陕西省西安市,1,1,0,4,4,3,4,2,3,3,4,4,2021/7/31,11:00:00,room5,4,无袖连衣裙+普通鞋款,-3.0,-3.0,0.0,0.0,0.0,1.0,-1.0,23.6,54.5
23,0,27,165,48,17.63085399,陕西省西安市,1,1,0,4,4,3,4,2,3,3,4,4,2021/7/31,11:30:00,room5,4,无袖连衣裙+普通鞋款,-1.5,-1.0,0.0,0.0,0.0,1.0,0.0,24.6,56.4
23,0,27,165,48,17.63085399,陕西省西安市,1,1,0,4,4,3,4,2,3,3,4,4,2021/7/31,12:00:00,room5,4,无袖连衣裙+普通鞋款,-2.0,-2.0,0.0,0.0,0.0,1.0,-1.0,24.3,58.2
23,0,27,165,48,17.63085399,陕西省西安市,1,1,0,4,4,3,4,2,3,3,4,4,2021/7/31,14:30:00,room5,4,无袖连衣裙+普通鞋款,-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,23.2,60.0
23,0,27,165,48,17.63085399,陕西省西安市,1,1,0,4,4,3,4,2,3,3,4,4,2021/7/31,15:00:00,room5,4,无袖连衣裙+普通鞋款,-1.5,-1.0,0.0,0.0,0.0,1.0,-1.0,23.5,59.3
23,0,27,165,48,17.63085399,陕西省西安市,1,1,0,4,4,3,4,2,3,3,4,4,2021/7/31,15:30:00,room5,4,无袖连衣裙+普通鞋款,0.0,0.0,1.0,1.0,1.0,0.0,1.0,25.2,57.4
23,0,27,165,48,17.63085399,陕西省西安市,1,1,0,4,4,3,4,2,3,3,4,4,2021/7/31,16:00:00,room5,4,无袖连衣裙+普通鞋款,0.0,0.0,1.0,1.0,1.0,0.0,1.0,25.8,56.7
23,0,27,165,48,17.63085399,陕西省西安市,1,1,0,4,4,3,4,2,3,3,4,4,2021/7/31,16:30:00,room5,4,无袖连衣裙+普通鞋款,0.0,0.0,1.0,1.0,1.0,0.0,0.0,26.1,56.5
23,0,27,165,48,17.63085399,陕西省西安市,1,1,0,4,4,3,4,2,3,3,4,4,2021/7/31,17:00:00,room5,4,无袖连衣裙+普通鞋款,0.0,0.0,1.0,1.0,1.0,0.0,0.0,26.4,57.1
23,0,27,165,48,17.63085399,陕西省西安市,1,1,0,4,4,3,4,2,3,3,4,4,2021/7/31,17:30:00,room5,4,无袖连衣裙+普通鞋款,0.0,0.0,1.0,1.0,1.0,0.0,1.0,26.7,56.6
23,0,27,165,48,17.63085399,陕西省西安市,1,1,0,4,4,3,4,2,3,3,4,4,2021/7/31,18:00:00,room5,4,无袖连衣裙+普通鞋款,-0.5,0.0,1.0,0.0,1.0,1.0,1.0,26.7,56.5
24,0,24,164,53,19.70553242,陕西省西安市,-1,1,-1,4,3,4,4,4,4,2,4,4,2021/7/25,09:00:00,room5,5,短袖连衣裙+普通鞋款,-1.0,0.0,1.0,1.0,1.0,0.0,0.0,23.9,63.4
24,0,24,164,53,19.70553242,陕西省西安市,-1,1,-1,4,3,4,4,4,4,2,4,4,2021/7/25,09:30:00,room5,5,短袖连衣裙+普通鞋款,-1.0,0.0,1.0,1.0,1.0,0.0,0.0,23.2,61.8
24,0,24,164,53,19.70553242,陕西省西安市,-1,1,-1,4,3,4,4,4,4,2,4,4,2021/7/25,10:00:00,room5,5,短袖连衣裙+普通鞋款,0.0,0.0,1.0,1.0,1.0,0.0,0.0,22.8,60.7
24,0,24,164,53,19.70553242,陕西省西安市,-1,1,-1,4,3,4,4,4,4,2,4,4,2021/7/25,10:30:00,room5,5,短袖连衣裙+普通鞋款,-2.0,0.0,1.0,1.0,1.0,1.0,0.0,23.0,59.6
24,0,24,164,53,19.70553242,陕西省西安市,-1,1,-1,4,3,4,4,4,4,2,4,4,2021/7/25,11:00:00,room5,5,短袖连衣裙+普通鞋款,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,24.5,59.1
24,0,24,164,53,19.70553242,陕西省西安市,-1,1,-1,4,3,4,4,4,4,2,4,4,2021/7/25,11:30:00,room5,5,短袖连衣裙+普通鞋款,0.0,0.0,1.0,1.0,1.0,0.0,0.0,25.4,57.6
24,0,24,164,53,19.70553242,陕西省西安市,-1,1,-1,4,3,4,4,4,4,2,4,4,2021/7/25,12:00:00,room5,5,短袖连衣裙+普通鞋款,0.0,0.0,1.0,1.0,1.0,0.0,0.0,25.8,57.8
24,0,24,164,53,19.70553242,陕西省西安市,-1,1,-1,4,3,4,4,4,4,2,4,4,2021/7/25,14:30:00,room5,5,短袖连衣裙+普通鞋款,1.0,0.0,1.0,1.0,1.0,-1.0,0.0,26.3,61.3
24,0,24,164,53,19.70553242,陕西省西安市,-1,1,-1,4,3,4,4,4,4,2,4,4,2021/7/25,15:00:00,room5,5,短袖连衣裙+普通鞋款,2.0,0.0,0.0,0.0,1.0,-1.0,-1.0,26.5,61.0
24,0,24,164,53,19.70553242,陕西省西安市,-1,1,-1,4,3,4,4,4,4,2,4,4,2021/7/25,15:30:00,room5,5,短袖连衣裙+普通鞋款,2.0,0.0,0.0,0.0,1.0,-1.0,-1.0,26.7,61.5
24,0,24,164,53,19.70553242,陕西省西安市,-1,1,-1,4,3,4,4,4,4,2,4,4,2021/7/25,16:00:00,room5,5,短袖连衣裙+普通鞋款,2.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,27.2,61.9
24,0,24,164,53,19.70553242,陕西省西安市,-1,1,-1,4,3,4,4,4,4,2,4,4,2021/7/25,16:30:00,room5,5,短袖连衣裙+普通鞋款,2.0,0.0,0.0,0.0,1.0,-1.0,0.0,27.4,61.7
24,0,24,164,53,19.70553242,陕西省西安市,-1,1,-1,4,3,4,4,4,4,2,4,4,2021/7/25,17:00:00,room5,5,短袖连衣裙+普通鞋款,1.0,0.0,1.0,1.0,1.0,-1.0,0.0,27.5,61.5
24,0,24,164,53,19.70553242,陕西省西安市,-1,1,-1,4,3,4,4,4,4,2,4,4,2021/7/25,17:30:00,room5,5,短袖连衣裙+普通鞋款,1.0,0.0,1.0,1.0,1.0,-1.0,0.0,27.3,62.2
24,0,24,164,53,19.70553242,陕西省西安市,-1,1,-1,4,3,4,4,4,4,2,4,4,2021/7/25,18:00:00,room5,5,短袖连衣裙+普通鞋款,2.0,0.0,0.0,0.0,1.0,-1.0,0.0,27.3,62.6
25,1,25,178,70,22.09317005,陕西省榆林市,-1,1,-1,5,5,3,4,4,5,5,5,4,2021/7/20,09:00:00,room5,4,短袖+短裤+运动鞋,nan,nan,nan,nan,nan,nan,nan,27.9,56.4
25,1,25,178,70,22.09317005,陕西省榆林市,-1,1,-1,5,5,3,4,4,5,5,5,4,2021/7/20,09:30:00,room5,4,短袖+短裤+运动鞋,2.5,0.5,0.0,0.0,1.0,-1.0,0.0,28.1,58.7
25,1,25,178,70,22.09317005,陕西省榆林市,-1,1,-1,5,5,3,4,4,5,5,5,4,2021/7/20,10:00:00,room5,4,短袖+短裤+运动鞋,2.7,0.5,0.0,0.0,1.0,-1.0,0.0,28.4,59.9
25,1,25,178,70,22.09317005,陕西省榆林市,-1,1,-1,5,5,3,4,4,5,5,5,4,2021/7/20,10:30:00,room5,4,短袖+短裤+运动鞋,2.5,0.5,0.0,0.0,1.0,-1.0,0.0,28.4,61.5
25,1,25,178,70,22.09317005,陕西省榆林市,-1,1,-1,5,5,3,4,4,5,5,5,4,2021/7/20,11:00:00,room5,4,短袖+短裤+运动鞋,-0.3,0.0,1.0,1.0,0.0,0.0,0.0,27.5,63.3
25,1,25,178,70,22.09317005,陕西省榆林市,-1,1,-1,5,5,3,4,4,5,5,5,4,2021/7/20,11:30:00,room5,4,短袖+短裤+运动鞋,0.0,0.0,1.0,1.0,1.0,0.0,0.0,27.3,62.6
25,1,25,178,70,22.09317005,陕西省榆林市,-1,1,-1,5,5,3,4,4,5,5,5,4,2021/7/20,12:00:00,room5,4,短袖+短裤+运动鞋,0.0,0.0,1.0,1.0,1.0,0.0,0.0,27.1,61.8
25,1,25,178,70,22.09317005,陕西省榆林市,-1,1,-1,5,5,3,4,4,5,5,5,4,2021/7/20,14:30:00,room5,4,短袖+短裤+运动鞋,nan,nan,nan,nan,nan,nan,nan,26.2,62.0
25,1,25,178,70,22.09317005,陕西省榆林市,-1,1,-1,5,5,3,4,4,5,5,5,4,2021/7/20,15:00:00,room5,4,短袖+短裤+运动鞋,nan,nan,nan,nan,nan,nan,nan,26.8,60.6
25,1,25,178,70,22.09317005,陕西省榆林市,-1,1,-1,5,5,3,4,4,5,5,5,4,2021/7/20,15:30:00,room5,4,短袖+短裤+运动鞋,nan,nan,nan,nan,nan,nan,nan,nan,nan
25,1,25,178,70,22.09317005,陕西省榆林市,-1,1,-1,5,5,3,4,4,5,5,5,4,2021/7/20,16:00:00,room5,4,短袖+短裤+运动鞋,-0.5,0.0,1.0,1.0,0.0,1.0,0.0,25.2,62.2
25,1,25,178,70,22.09317005,陕西省榆林市,-1,1,-1,5,5,3,4,4,5,5,5,4,2021/7/20,16:30:00,room5,4,短袖+短裤+运动鞋,-0.3,0.0,1.0,1.0,1.0,0.0,0.0,24.7,58.5
25,1,25,178,70,22.09317005,陕西省榆林市,-1,1,-1,5,5,3,4,4,5,5,5,4,2021/7/20,17:00:00,room5,4,短袖+短裤+运动鞋,-0.5,0.0,1.0,1.0,0.0,0.0,0.0,24.7,58.2
25,1,25,178,70,22.09317005,陕西省榆林市,-1,1,-1,5,5,3,4,4,5,5,5,4,2021/7/20,17:30:00,room5,4,短袖+短裤+运动鞋,-0.7,0.0,1.0,0.0,0.0,1.0,0.0,24.5,56.8
25,1,25,178,70,22.09317005,陕西省榆林市,-1,1,-1,5,5,3,4,4,5,5,5,4,2021/7/20,18:00:00,room5,4,短袖+短裤+运动鞋,-0.7,0.0,1.0,0.0,0.0,1.0,0.0,25.0,55.4
25,1,25,178,70,22.09317005,陕西省榆林市,-1,1,-1,5,5,3,4,4,5,5,5,4,2021/7/22,16:30:00,room5,4,T恤+短裤+普通鞋款,2.0,1.0,0.0,0.0,0.0,-1.0,-1.0,27.0,60.8
25,1,25,178,70,22.09317005,陕西省榆林市,-1,1,-1,5,5,3,4,4,5,5,5,4,2021/7/22,17:00:00,room5,4,T恤+短裤+普通鞋款,3.0,1.0,0.0,0.0,0.0,-1.0,-1.0,27.0,60.8
25,1,25,178,70,22.09317005,陕西省榆林市,-1,1,-1,5,5,3,4,4,5,5,5,4,2021/7/22,17:30:00,room5,4,T恤+短裤+普通鞋款,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,26.9,60.8
25,1,25,178,70,22.09317005,陕西省榆林市,-1,1,-1,5,5,3,4,4,5,5,5,4,2021/7/22,18:00:00,room5,4,T恤+短裤+普通鞋款,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,26.9,61.2
25,1,25,178,70,22.09317005,陕西省榆林市,-1,1,-1,5,5,3,4,4,5,5,5,4,2021/7/22,09:00:00,room5,4,T恤+短裤+普通鞋款,nan,nan,nan,nan,nan,nan,nan,24.4,59.6
25,1,25,178,70,22.09317005,陕西省榆林市,-1,1,-1,5,5,3,4,4,5,5,5,4,2021/7/22,09:30:00,room5,4,T恤+短裤+普通鞋款,0.0,0.0,1.0,1.0,1.0,0.0,0.0,24.6,59.3
25,1,25,178,70,22.09317005,陕西省榆林市,-1,1,-1,5,5,3,4,4,5,5,5,4,2021/7/22,10:00:00,room5,4,T恤+短裤+普通鞋款,-0.2,0.0,1.0,1.0,1.0,0.0,0.0,24.6,59.1
25,1,25,178,70,22.09317005,陕西省榆林市,-1,1,-1,5,5,3,4,4,5,5,5,4,2021/7/22,10:30:00,room5,4,T恤+短裤+普通鞋款,0.0,0.0,1.0,1.0,1.0,0.0,0.0,24.7,59.4
25,1,25,178,70,22.09317005,陕西省榆林市,-1,1,-1,5,5,3,4,4,5,5,5,4,2021/7/22,11:00:00,room5,4,T恤+短裤+普通鞋款,0.0,0.0,1.0,1.0,1.0,0.0,0.0,25.3,60.4
25,1,25,178,70,22.09317005,陕西省榆林市,-1,1,-1,5,5,3,4,4,5,5,5,4,2021/7/22,11:30:00,room5,4,T恤+短裤+普通鞋款,0.0,0.0,1.0,1.0,1.0,0.0,0.0,25.6,59.8
25,1,25,178,70,22.09317005,陕西省榆林市,-1,1,-1,5,5,3,4,4,5,5,5,4,2021/7/22,12:00:00,room5,4,T恤+短裤+普通鞋款,0.0,0.0,1.0,1.0,1.0,0.0,0.0,25.8,59.6
25,1,25,178,70,22.09317005,陕西省榆林市,-1,1,-1,5,5,3,4,4,5,5,5,4,2021/7/22,14:30:00,room5,4,T恤+短裤+普通鞋款,0.4,0.2,1.0,1.0,1.0,-1.0,0.0,25.9,59.0
25,1,25,178,70,22.09317005,陕西省榆林市,-1,1,-1,5,5,3,4,4,5,5,5,4,2021/7/22,15:00:00,room5,4,T恤+短裤+普通鞋款,0.6,0.2,1.0,1.0,1.0,-1.0,0.0,26.3,59.4
25,1,25,178,70,22.09317005,陕西省榆林市,-1,1,-1,5,5,3,4,4,5,5,5,4,2021/7/22,15:30:00,room5,4,T恤+短裤+普通鞋款,0.8,0.1,0.0,0.0,1.0,-1.0,0.0,26.4,59.7
25,1,25,178,70,22.09317005,陕西省榆林市,-1,1,-1,5,5,3,4,4,5,5,5,4,2021/7/22,16:00:00,room5,4,T恤+短裤+普通鞋款,0.7,0.0,1.0,1.0,1.0,0.0,0.0,26.8,60.6
26,1,21,177,89,28.40818411,陕西省西安市,-1,1,-1,4,3,4,5,2,4,3,4,5,2021/7/24,09:00:00,room5,17,短袖+短裤+普通鞋款,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,23.7,53.6
26,1,21,177,89,28.40818411,陕西省西安市,-1,1,-1,4,3,4,5,2,4,3,4,5,2021/7/24,09:30:00,room5,17,短袖+短裤+普通鞋款,0.0,-1.3,1.0,1.0,1.0,0.0,0.0,23.9,54.8
26,1,21,177,89,28.40818411,陕西省西安市,-1,1,-1,4,3,4,5,2,4,3,4,5,2021/7/24,10:00:00,room5,17,短袖+短裤+普通鞋款,-1.0,-1.3,1.0,1.0,1.0,0.0,0.0,24.0,54.1
26,1,21,177,89,28.40818411,陕西省西安市,-1,1,-1,4,3,4,5,2,4,3,4,5,2021/7/24,10:30:00,room5,17,短袖+短裤+普通鞋款,-1.0,-1.5,1.0,1.0,1.0,1.0,0.0,24.0,53.7
26,1,21,177,89,28.40818411,陕西省西安市,-1,1,-1,4,3,4,5,2,4,3,4,5,2021/7/24,11:00:00,room5,17,短袖+短裤+普通鞋款,0.0,-1.3,1.0,1.0,1.0,0.0,0.0,24.1,53.6
26,1,21,177,89,28.40818411,陕西省西安市,-1,1,-1,4,3,4,5,2,4,3,4,5,2021/7/24,11:30:00,room5,17,短袖+短裤+普通鞋款,-0.5,-1.3,1.0,1.0,1.0,0.0,1.0,25.4,54.1
26,1,21,177,89,28.40818411,陕西省西安市,-1,1,-1,4,3,4,5,2,4,3,4,5,2021/7/24,12:00:00,room5,17,短袖+短裤+普通鞋款,-0.2,-0.8,1.0,1.0,1.0,0.0,1.0,25.7,55.0
26,1,21,177,89,28.40818411,陕西省西安市,-1,1,-1,4,3,4,5,2,4,3,4,5,2021/7/24,14:30:00,room5,17,短袖+短裤+普通鞋款,-0.3,0.0,1.0,1.0,1.0,0.0,1.0,25.6,60.3
26,1,21,177,89,28.40818411,陕西省西安市,-1,1,-1,4,3,4,5,2,4,3,4,5,2021/7/24,15:00:00,room5,17,短袖+短裤+普通鞋款,0.2,0.0,1.0,1.0,1.0,0.0,0.0,26.1,60.3
26,1,21,177,89,28.40818411,陕西省西安市,-1,1,-1,4,3,4,5,2,4,3,4,5,2021/7/24,15:30:00,room5,17,短袖+短裤+普通鞋款,0.5,0.2,1.0,0.0,1.0,-1.0,0.0,26.4,60.7
26,1,21,177,89,28.40818411,陕西省西安市,-1,1,-1,4,3,4,5,2,4,3,4,5,2021/7/24,16:00:00,room5,17,短袖+短裤+普通鞋款,0.5,0.0,1.0,0.0,1.0,-1.0,0.0,26.6,61.9
26,1,21,177,89,28.40818411,陕西省西安市,-1,1,-1,4,3,4,5,2,4,3,4,5,2021/7/24,16:30:00,room5,17,短袖+短裤+普通鞋款,0.4,0.0,1.0,0.0,1.0,-1.0,1.0,26.9,61.4
26,1,21,177,89,28.40818411,陕西省西安市,-1,1,-1,4,3,4,5,2,4,3,4,5,2021/7/24,17:00:00,room5,17,短袖+短裤+普通鞋款,0.7,-0.4,1.0,0.0,1.0,-1.0,0.0,27.1,61.0
26,1,21,177,89,28.40818411,陕西省西安市,-1,1,-1,4,3,4,5,2,4,3,4,5,2021/7/24,17:30:00,room5,17,短袖+短裤+普通鞋款,1.2,-0.5,0.0,0.0,1.0,-1.0,0.0,27.2,60.9
26,1,21,177,89,28.40818411,陕西省西安市,-1,1,-1,4,3,4,5,2,4,3,4,5,2021/7/24,18:00:00,room5,17,短袖+短裤+普通鞋款,0.9,-0.1,1.0,0.0,1.0,-1.0,0.0,27.2,60.6
26,1,21,177,89,28.40818411,陕西省西安市,-1,1,-1,4,3,4,5,2,4,3,4,5,2021/7/26,09:00:00,room5,6,短袖+短裤+普通鞋款,2.3,1.0,0.0,0.0,1.0,-1.0,0.0,26.8,64.8
26,1,21,177,89,28.40818411,陕西省西安市,-1,1,-1,4,3,4,5,2,4,3,4,5,2021/7/26,09:30:00,room5,6,短袖+短裤+普通鞋款,1.2,0.3,1.0,1.0,1.0,-1.0,0.0,27.7,62.7
26,1,21,177,89,28.40818411,陕西省西安市,-1,1,-1,4,3,4,5,2,4,3,4,5,2021/7/26,10:00:00,room5,6,短袖+短裤+普通鞋款,0.7,0.3,1.0,1.0,1.0,-1.0,0.0,28.0,62.6
26,1,21,177,89,28.40818411,陕西省西安市,-1,1,-1,4,3,4,5,2,4,3,4,5,2021/7/26,10:30:00,room5,6,短袖+短裤+普通鞋款,0.5,0.0,1.0,1.0,1.0,-1.0,0.0,28.1,62.4
26,1,21,177,89,28.40818411,陕西省西安市,-1,1,-1,4,3,4,5,2,4,3,4,5,2021/7/26,11:00:00,room5,6,短袖+短裤+普通鞋款,0.2,-0.2,1.0,1.0,1.0,-1.0,1.0,27.9,63.5
26,1,21,177,89,28.40818411,陕西省西安市,-1,1,-1,4,3,4,5,2,4,3,4,5,2021/7/26,11:30:00,room5,6,短袖+短裤+普通鞋款,0.5,-0.5,1.0,1.0,1.0,-1.0,1.0,27.9,63.7
26,1,21,177,89,28.40818411,陕西省西安市,-1,1,-1,4,3,4,5,2,4,3,4,5,2021/7/26,12:00:00,room5,6,短袖+短裤+普通鞋款,0.5,-0.1,1.0,1.0,1.0,-1.0,1.0,27.9,64.0
26,1,21,177,89,28.40818411,陕西省西安市,-1,1,-1,4,3,4,5,2,4,3,4,5,2021/7/26,14:30:00,room5,6,短袖+短裤+普通鞋款,0.0,0.0,1.0,1.0,1.0,0.0,1.0,26.9,62.8
26,1,21,177,89,28.40818411,陕西省西安市,-1,1,-1,4,3,4,5,2,4,3,4,5,2021/7/26,15:00:00,room5,6,短袖+短裤+普通鞋款,0.2,-0.2,1.0,1.0,1.0,0.0,-1.0,26.3,63.5
26,1,21,177,89,28.40818411,陕西省西安市,-1,1,-1,4,3,4,5,2,4,3,4,5,2021/7/26,15:30:00,room5,6,短袖+短裤+普通鞋款,0.0,0.0,1.0,1.0,1.0,0.0,0.0,25.9,62.5
26,1,21,177,89,28.40818411,陕西省西安市,-1,1,-1,4,3,4,5,2,4,3,4,5,2021/7/26,16:00:00,room5,6,短袖+短裤+普通鞋款,-0.3,0.0,1.0,1.0,1.0,0.0,1.0,24.7,60.6
26,1,21,177,89,28.40818411,陕西省西安市,-1,1,-1,4,3,4,5,2,4,3,4,5,2021/7/26,16:30:00,room5,6,短袖+短裤+普通鞋款,-0.5,0.0,1.0,1.0,1.0,0.0,0.0,24.2,58.5
26,1,21,177,89,28.40818411,陕西省西安市,-1,1,-1,4,3,4,5,2,4,3,4,5,2021/7/26,17:00:00,room5,6,短袖+短裤+普通鞋款,-0.7,0.3,1.0,1.0,1.0,1.0,1.0,24.4,59.3
26,1,21,177,89,28.40818411,陕西省西安市,-1,1,-1,4,3,4,5,2,4,3,4,5,2021/7/26,17:30:00,room5,6,短袖+短裤+普通鞋款,-0.6,0.1,1.0,1.0,1.0,1.0,0.0,25.2,55.6
26,1,21,177,89,28.40818411,陕西省西安市,-1,1,-1,4,3,4,5,2,4,3,4,5,2021/7/26,18:00:00,room5,6,短袖+短裤+普通鞋款,-0.6,0.1,1.0,1.0,1.0,1.0,0.0,25.2,54.7
26,1,21,177,89,28.40818411,陕西省西安市,-1,1,-1,4,3,4,5,2,4,3,4,5,2021/7/27,09:00:00,room5,4,短袖+短裤+普通鞋款,0.0,0.0,1.0,1.0,1.0,0.0,0.0,23.0,52.3
26,1,21,177,89,28.40818411,陕西省西安市,-1,1,-1,4,3,4,5,2,4,3,4,5,2021/7/27,09:30:00,room5,4,短袖+短裤+普通鞋款,-0.5,-0.3,1.0,1.0,1.0,0.0,0.0,23.4,52.6
26,1,21,177,89,28.40818411,陕西省西安市,-1,1,-1,4,3,4,5,2,4,3,4,5,2021/7/27,10:00:00,room5,4,短袖+短裤+普通鞋款,-0.2,-0.3,1.0,1.0,1.0,0.0,0.0,23.4,52.3
26,1,21,177,89,28.40818411,陕西省西安市,-1,1,-1,4,3,4,5,2,4,3,4,5,2021/7/27,10:30:00,room5,4,短袖+短裤+普通鞋款,0.0,-0.3,1.0,1.0,1.0,0.0,1.0,23.7,51.4
26,1,21,177,89,28.40818411,陕西省西安市,-1,1,-1,4,3,4,5,2,4,3,4,5,2021/7/27,11:00:00,room5,4,短袖+短裤+普通鞋款,0.0,-0.5,1.0,1.0,1.0,0.0,1.0,23.9,50.9
26,1,21,177,89,28.40818411,陕西省西安市,-1,1,-1,4,3,4,5,2,4,3,4,5,2021/7/27,11:30:00,room5,4,短袖+短裤+普通鞋款,-0.2,-0.5,1.0,1.0,1.0,0.0,1.0,24.5,52.2
